-24.76351724,-65.36703494,160.5
-24.76082235,-65.36703500
-24.75812738,-65.36703497
-24.76755970,-65.36434003
-24.76486473,-65.36434001
-24.76216983,-65.36434006
-24.75677994,-65.36434006
-24.76890713,-65.36164505
-24.76621224,-65.36164511
-24.76351727,-65.36164508
-24.75812739,-65.36164509
-24.77025467,-65.35895017
-24.76755974,-65.35895018
-24.76486472,-65.35895011
-24.76216981,-65.35895015
-24.75947483,-65.35895011
-24.76890715,-65.35625517
-24.76621225,-65.35625522
-24.77025461,-65.35356022
-24.76755967,-65.35356022
-24.76486471,-65.35356021
-24.77160207,-65.35086526
-24.76890716,-65.35086529
-24.76621223,-65.35086531
-24.76351724,-65.35086526
-24.77025460,-65.34817032
-24.76755972,-65.34817038
-24.76486473,-65.34817034
-24.77160208,-65.34547538
-24.76890715,-65.34547539
-24.76621224,-65.34547543
-24.76351726,-65.34547539
-24.77025461,-65.34278044
-24.76755965,-65.34278042
-24.76486476,-65.34278048
-24.78238193,-65.34008555
-24.77968691,-65.34008548
-24.77699202,-65.34008553
-24.77429710,-65.34008556
-24.77160213,-65.34008554
-24.76890718,-65.34008553
-24.76621223,-65.34008553
-24.76351731,-65.34008555
-24.78103441,-65.33739056
-24.77833945,-65.33739054
-24.77564450,-65.33739054
-24.77294959,-65.33739057
-24.77025466,-65.33739059
-24.76755968,-65.33739055
-24.76486472,-65.33739054
-24.76216976,-65.33739053
-24.77968693,-65.33469561
-24.77699198,-65.33469560
-24.77833944,-65.33200064
