-24.74772502,-65.50451800,160.5
-24.74503013,-65.50451806
-24.74233511,-65.50451798
-24.73964020,-65.50451802
-24.73694521,-65.50451798
-24.73425034,-65.50451805
-24.72886042,-65.50451802
-24.72616551,-65.50451806
-24.72347055,-65.50451805
-24.74637755,-65.50182307
-24.74368266,-65.50182312
-24.74098767,-65.50182308
-24.73829271,-65.50182306
-24.73559778,-65.50182308
-24.73290282,-65.50182306
-24.73020794,-65.50182313
-24.72751290,-65.50182304
-24.72481801,-65.50182309
-24.75041998,-65.49912813
-24.74772504,-65.49912813
-24.74503011,-65.49912815
-24.74233519,-65.49912817
-24.73964017,-65.49912810
-24.73694529,-65.49912817
-24.73425036,-65.49912818
-24.73155537,-65.49912814
-24.72886040,-65.49912811
-24.72616550,-65.49912816
-24.72347049,-65.49912810
-24.74907253,-65.49643321
-24.74637761,-65.49643324
-24.74368261,-65.49643318
-24.74098764,-65.49643316
-24.73829270,-65.49643316
-24.73559782,-65.49643323
-24.73290285,-65.49643320
-24.73020786,-65.49643316
-24.72751291,-65.49643316
-24.72481797,-65.49643316
-24.72212301,-65.49643315
-24.71942816,-65.49643324
-24.75580992,-65.49373828
-24.75041998,-65.49373824
-24.74772505,-65.49373825
-24.74503012,-65.49373827
-24.74233513,-65.49373822
-24.73964016,-65.49373820
-24.73694529,-65.49373828
-24.73425035,-65.49373828
-24.73155534,-65.49373822
-24.72886046,-65.49373828
-24.72616546,-65.49373823
-24.72347053,-65.49373825
-24.72077556,-65.49373822
-24.75715731,-65.49104325
-24.75446244,-65.49104333
-24.75176751,-65.49104334
-24.74907248,-65.49104326
-24.74637752,-65.49104325
-24.74368265,-65.49104332
-24.74098763,-65.49104325
-24.73829270,-65.49104326
-24.73559782,-65.49104333
-24.73290285,-65.49104330
-24.73020786,-65.49104326
-24.72751296,-65.49104331
-24.72481803,-65.49104332
-24.75580987,-65.48834834
-24.75311498,-65.48834840
-24.75042002,-65.48834839
-24.74772505,-65.48834836
-24.74503010,-65.48834836
-24.74233517,-65.48834837
-24.73964023,-65.48834838
-24.73694524,-65.48834834
-24.73425036,-65.48834840
-24.73155540,-65.48834839
-24.72886046,-65.48834839
-24.72616550,-65.48834838
-24.72347049,-65.48834832
-24.75715731,-65.48565336
-24.75446242,-65.48565342
-24.75176747,-65.48565341
-24.74907250,-65.48565339
-24.74637752,-65.48565336
-24.74368260,-65.48565338
-24.74098767,-65.48565340
-24.73829270,-65.48565337
-24.73559782,-65.48565344
-24.73290288,-65.48565344
-24.73020793,-65.48565344
-24.72751292,-65.48565338
-24.72481800,-65.48565340
-24.76389469,-65.48295844
-24.76119975,-65.48295844
-24.75850478,-65.48295842
-24.75580990,-65.48295848
-24.75311498,-65.48295851
-24.75041998,-65.48295846
-24.74772504,-65.48295846
-24.74503012,-65.48295849
-24.74233515,-65.48295846
-24.73964018,-65.48295844
-24.73694526,-65.48295847
-24.73425035,-65.48295850
-24.73155540,-65.48295850
-24.72886046,-65.48295850
-24.72616543,-65.48295842
-24.76524218,-65.48026350
-24.76254723,-65.48026350
-24.75985228,-65.48026350
-24.75715739,-65.48026355
-24.75446240,-65.48026351
-24.75176750,-65.48026355
-24.74368262,-65.48026351
-24.74098764,-65.48026348
-24.73829273,-65.48026351
-24.73559782,-65.48026355
-24.73290288,-65.48026355
-24.73020792,-65.48026354
-24.72751295,-65.48026352
-24.76658963,-65.47756854
-24.76389470,-65.47756856
-24.76119977,-65.47756857
-24.75850481,-65.47756856
-24.75580989,-65.47756858
-24.75311496,-65.47756860
-24.75042000,-65.47756859
-24.76524217,-65.47487360
-24.76254725,-65.47487363
-24.75985230,-65.47487363
-24.75715732,-65.47487359
-24.75446238,-65.47487360
-24.75176751,-65.47487367
-24.76658971,-65.47217872
-24.76389468,-65.47217864
-24.76119980,-65.47217870
-24.75850480,-65.47217865
-24.75580985,-65.47217864
-24.75311489,-65.47217863
-24.76524218,-65.46948372
-24.76254727,-65.46948376
-24.75985234,-65.46948378
-24.75715733,-65.46948371
-24.75446241,-65.46948374
-24.76928462,-65.46678880
-24.76658966,-65.46678878
-24.76389471,-65.46678878
-24.76119976,-65.46678877
-24.75850478,-65.46678874
-24.75580990,-65.46678880
-24.77063204,-65.46409380
-24.76793717,-65.46409388
-24.76524218,-65.46409383
-24.76254724,-65.46409384
-24.75985233,-65.46409388
-24.75715735,-65.46409384
