-24.79185151,-65.43479707,53.5
-24.79095322,-65.43479710
-24.79140236,-65.43389877
-24.79050400,-65.43389872
-24.79185150,-65.43300043
-24.79095314,-65.43300039
-24.79005485,-65.43300041
-24.79140231,-65.43210209
-24.79050400,-65.43210209
-24.78960574,-65.43210215
-24.79185152,-65.43120382
-24.79095315,-65.43120377
-24.79005484,-65.43120377
-24.78915655,-65.43120380
-24.79230070,-65.43030553
-24.79140235,-65.43030550
-24.79050407,-65.43030553
-24.78960573,-65.43030551
-24.78870741,-65.43030550
-24.78780911,-65.43030552
-24.79185155,-65.42940722
-24.79095322,-65.42940721
-24.79005491,-65.42940721
-24.78915652,-65.42940714
-24.78825827,-65.42940720
-24.78735996,-65.42940721
-24.79230071,-65.42850891
-24.79140236,-65.42850888
-24.79050404,-65.42850887
-24.78960573,-65.42850888
-24.78870742,-65.42850888
-24.78780906,-65.42850884
-24.78691080,-65.42850889
-24.79185148,-65.42761052
-24.79095321,-65.42761057
-24.79005490,-65.42761057
-24.78915660,-65.42761059
-24.78825828,-65.42761058
-24.78735997,-65.42761059
-24.78646157,-65.42761050
-24.79230067,-65.42671224
-24.79140239,-65.42671228
-24.79050404,-65.42671224
-24.78960572,-65.42671224
-24.78870737,-65.42671220
-24.78780908,-65.42671223
-24.78691075,-65.42671221
-24.78601247,-65.42671225
-24.79185149,-65.42581390
-24.79095314,-65.42581387
-24.79005487,-65.42581391
-24.78915658,-65.42581394
-24.78825823,-65.42581390
-24.78735989,-65.42581388
-24.78646161,-65.42581391
-24.78556328,-65.42581390
-24.78466503,-65.42581396
-24.79230065,-65.42491559
-24.79140232,-65.42491558
-24.79050403,-65.42491560
-24.78960576,-65.42491565
-24.78870739,-65.42491559
-24.78780904,-65.42491556
-24.78691081,-65.42491564
-24.78601246,-65.42491561
-24.78511413,-65.42491559
-24.78421584,-65.42491562
-24.79274987,-65.42401733
-24.79185150,-65.42401728
-24.79095318,-65.42401728
-24.79005489,-65.42401730
-24.78915654,-65.42401727
-24.78825824,-65.42401728
-24.78735988,-65.42401724
-24.78646157,-65.42401724
-24.78556333,-65.42401732
-24.78466502,-65.42401732
-24.78376666,-65.42401728
-24.79230062,-65.42311893
-24.79140236,-65.42311899
-24.79050405,-65.42311899
-24.78960570,-65.42311896
-24.78870740,-65.42311897
-24.78780911,-65.42311900
-24.78691075,-65.42311895
-24.78601247,-65.42311899
-24.78511413,-65.42311896
-24.78421586,-65.42311901
-24.78331749,-65.42311896
-24.79274986,-65.42222069
-24.79185146,-65.42222061
-24.79095318,-65.42222065
-24.79005489,-65.42222067
-24.78915656,-65.42222066
-24.78825826,-65.42222067
-24.78735994,-65.42222067
-24.78646162,-65.42222066
-24.78556333,-65.42222069
-24.78466499,-65.42222066
-24.78376663,-65.42222062
-24.78286839,-65.42222069
-24.79230062,-65.42132229
-24.79140235,-65.42132234
-24.79050408,-65.42132238
-24.78960572,-65.42132234
-24.78870744,-65.42132237
-24.78780908,-65.42132233
-24.78691076,-65.42132232
-24.78601250,-65.42132238
-24.78511412,-65.42132231
-24.78421579,-65.42132230
-24.78331755,-65.42132238
-24.78241919,-65.42132233
-24.79274987,-65.42042407
-24.79185152,-65.42042404
-24.79095317,-65.42042401
-24.79005484,-65.42042399
-24.78915655,-65.42042402
-24.78825825,-65.42042403
-24.78735990,-65.42042400
-24.78646164,-65.42042405
-24.78556332,-65.42042405
-24.78466501,-65.42042405
-24.78376667,-65.42042403
-24.78286840,-65.42042407
-24.78197001,-65.42042400
-24.78107173,-65.42042403
-24.79230064,-65.41952568
-24.79140237,-65.41952573
-24.79050408,-65.41952575
-24.78960569,-65.41952568
-24.78870744,-65.41952574
-24.78780905,-65.41952567
-24.78691075,-65.41952568
-24.78601245,-65.41952570
-24.78511412,-65.41952568
-24.78421584,-65.41952572
-24.78331751,-65.41952571
-24.78241921,-65.41952572
-24.78152090,-65.41952573
-24.78062254,-65.41952568
-24.79274985,-65.41862742
-24.79185155,-65.41862744
-24.79095320,-65.41862741
-24.79005485,-65.41862737
-24.78915656,-65.41862740
-24.78825822,-65.41862737
-24.78735995,-65.41862742
-24.78646160,-65.41862738
-24.78556329,-65.41862739
-24.78466502,-65.41862743
-24.78376666,-65.41862739
-24.78286835,-65.41862739
-24.78197007,-65.41862743
-24.78107171,-65.41862738
-24.78017342,-65.41862741
-24.79230070,-65.41772911
-24.79140236,-65.41772909
-24.79050404,-65.41772908
-24.78960572,-65.41772908
-24.78870737,-65.41772904
-24.78780911,-65.41772910
-24.78691081,-65.41772911
-24.78601246,-65.41772908
-24.78511418,-65.41772911
-24.78421587,-65.41772912
-24.78331753,-65.41772910
-24.78241920,-65.41772908
-24.78152089,-65.41772909
-24.78062259,-65.41772910
-24.77972422,-65.41772905
-24.79274986,-65.41683080
-24.79185152,-65.41683078
-24.79095317,-65.41683075
-24.79005484,-65.41683073
-24.78915658,-65.41683079
-24.78825822,-65.41683074
-24.78735993,-65.41683077
-24.78646163,-65.41683078
-24.78556328,-65.41683075
-24.78466495,-65.41683073
-24.78376668,-65.41683078
-24.78286839,-65.41683080
-24.78197002,-65.41683075
-24.78107177,-65.41683081
-24.78017339,-65.41683075
-24.77927508,-65.41683075
-24.79319895,-65.41593242
-24.79230071,-65.41593249
-24.79140238,-65.41593248
-24.79050401,-65.41593242
-24.78960574,-65.41593247
-24.78870738,-65.41593242
-24.78780908,-65.41593244
-24.78691078,-65.41593245
-24.78601242,-65.41593241
-24.78511416,-65.41593246
-24.78421586,-65.41593248
-24.78331753,-65.41593247
-24.78241922,-65.41593247
-24.78152090,-65.41593247
-24.78062253,-65.41593241
-24.77972427,-65.41593247
-24.77882592,-65.41593243
-24.79274979,-65.41503410
-24.79185154,-65.41503417
-24.79095323,-65.41503418
-24.79005489,-65.41503415
-24.78915654,-65.41503412
-24.78825826,-65.41503415
-24.78735988,-65.41503409
-24.78646166,-65.41503418
-24.78556334,-65.41503418
-24.78466497,-65.41503412
-24.78376665,-65.41503412
-24.78286833,-65.41503411
-24.78197008,-65.41503418
-24.78107174,-65.41503415
-24.78017337,-65.41503410
-24.77927507,-65.41503411
-24.77837680,-65.41503416
-24.79319898,-65.41413582
-24.79230071,-65.41413586
-24.79140232,-65.41413579
-24.79050407,-65.41413585
-24.78960570,-65.41413580
-24.78870739,-65.41413580
-24.78780908,-65.41413581
-24.78691081,-65.41413585
-24.78601245,-65.41413581
-24.78511419,-65.41413586
-24.78421580,-65.41413579
-24.78331753,-65.41413584
-24.78241915,-65.41413577
-24.78152090,-65.41413584
-24.78062259,-65.41413584
-24.77972421,-65.41413578
-24.77882596,-65.41413584
-24.77792760,-65.41413580
-24.79274985,-65.41323753
-24.79185152,-65.41323752
-24.79095317,-65.41323749
-24.79005488,-65.41323751
-24.78915655,-65.41323750
-24.78825828,-65.41323754
-24.78735988,-65.41323746
-24.78646157,-65.41323746
-24.78556329,-65.41323750
-24.78466499,-65.41323751
-24.78376671,-65.41323755
-24.78286833,-65.41323748
-24.78197005,-65.41323752
-24.78107172,-65.41323750
-24.78017336,-65.41323746
-24.77927506,-65.41323747
-24.77837678,-65.41323751
-24.79319895,-65.41233916
-24.79230070,-65.41233922
-24.79140231,-65.41233915
-24.79050401,-65.41233916
-24.78960570,-65.41233917
-24.78870745,-65.41233923
-24.78780913,-65.41233923
-24.78691075,-65.41233916
-24.78601241,-65.41233914
-24.78511415,-65.41233919
-24.78421584,-65.41233920
-24.78331755,-65.41233923
-24.78241916,-65.41233915
-24.78152083,-65.41233914
-24.78062252,-65.41233914
-24.77972420,-65.41233914
-24.77882595,-65.41233920
-24.77792762,-65.41233919
-24.79274978,-65.41144083
-24.79185147,-65.41144084
-24.79095318,-65.41144087
-24.79005484,-65.41144084
-24.78915659,-65.41144091
-24.78825826,-65.41144089
-24.78735995,-65.41144090
-24.78646162,-65.41144088
-24.78556325,-65.41144083
-24.78466495,-65.41144084
-24.78376663,-65.41144084
-24.78286840,-65.41144092
-24.78196999,-65.41144083
-24.78107177,-65.41144092
-24.78017344,-65.41144091
-24.77927509,-65.41144087
-24.77837680,-65.41144090
-24.77747843,-65.41144084
-24.79319896,-65.41054254
-24.79230068,-65.41054257
-24.79140231,-65.41054252
-24.79050402,-65.41054254
-24.78960572,-65.41054256
-24.78870743,-65.41054258
-24.78780909,-65.41054256
-24.78691081,-65.41054259
-24.78601249,-65.41054259
-24.78511415,-65.41054256
-24.78421583,-65.41054256
-24.78331752,-65.41054257
-24.78241923,-65.41054259
-24.78152088,-65.41054256
-24.78062256,-65.41054255
-24.77972422,-65.41054253
-24.77882598,-65.41054260
-24.77792763,-65.41054257
-24.77702935,-65.41054260
-24.79274982,-65.40964424
-24.79185150,-65.40964424
-24.79095321,-65.40964427
-24.79005486,-65.40964423
-24.78915653,-65.40964422
-24.78825821,-65.40964421
-24.78735994,-65.40964426
-24.78646159,-65.40964422
-24.78556325,-65.40964420
-24.78466503,-65.40964429
-24.78376666,-65.40964424
-24.78286832,-65.40964421
-24.78197005,-65.40964426
-24.78107174,-65.40964426
-24.78017343,-65.40964427
-24.77927510,-65.40964425
-24.77837681,-65.40964428
-24.77747851,-65.40964429
-24.77658017,-65.40964427
-24.79319899,-65.40874594
-24.79230071,-65.40874597
-24.79140232,-65.40874590
-24.79050407,-65.40874596
-24.78960572,-65.40874593
-24.78870738,-65.40874590
-24.78780904,-65.40874588
-24.78691073,-65.40874588
-24.78601245,-65.40874592
-24.78511410,-65.40874588
-24.78421583,-65.40874593
-24.78331748,-65.40874590
-24.78241923,-65.40874596
-24.78152086,-65.40874591
-24.78062258,-65.40874594
-24.77972423,-65.40874591
-24.77882595,-65.40874594
-24.77792758,-65.40874589
-24.77702928,-65.40874590
-24.77613095,-65.40874589
-24.79364812,-65.40784760
-24.79274985,-65.40784764
-24.79185148,-65.40784759
-24.79095316,-65.40784759
-24.79005489,-65.40784763
-24.78915658,-65.40784764
-24.78825829,-65.40784766
-24.78735994,-65.40784763
-24.78646164,-65.40784764
-24.78556327,-65.40784759
-24.78466500,-65.40784763
-24.78376667,-65.40784762
-24.78286838,-65.40784764
-24.78197000,-65.40784758
-24.78107170,-65.40784759
-24.78017338,-65.40784759
-24.77927512,-65.40784764
-24.77837682,-65.40784766
-24.77747846,-65.40784761
-24.77658016,-65.40784763
-24.77568179,-65.40784758
-24.79319897,-65.40694929
-24.79230071,-65.40694934
-24.79140233,-65.40694928
-24.79050407,-65.40694933
-24.78960576,-65.40694934
-24.78870744,-65.40694933
-24.78780911,-65.40694932
-24.78691081,-65.40694933
-24.78601244,-65.40694928
-24.78511416,-65.40694931
-24.78421582,-65.40694929
-24.78331747,-65.40694926
-24.78241924,-65.40694934
-24.78152091,-65.40694933
-24.78062252,-65.40694925
