-24.84836781,-65.51917829,374.5
-24.84207963,-65.51917832
-24.84522369,-65.51289007
-24.84836784,-65.50660190
-24.85780019,-65.50031374
-24.84522371,-65.50031368
-24.85465608,-65.49402552
-24.84836788,-65.49402553
-24.84207967,-65.49402553
-24.83579140,-65.49402547
-24.85151190,-65.48773724
-24.84522372,-65.48773727
-24.83893554,-65.48773729
-24.83264728,-65.48773724
-24.83579140,-65.48144906
-24.82950320,-65.48144906
-24.83893552,-65.47516086
-24.82635911,-65.47516087
-24.83579139,-65.46887263
