"Name","type","ratings","latitude","longitude","place_id"
"Loteo Libertad","",0,-24.78651,-65.4077353,"ChIJ__9D_7zDG5QRLG8r9kFbo0Q"
"Sianca","",1,-24.7864169,-65.4080428,"ChIJIz3JV7zDG5QRATTmXB56D6w"
"Beldent Infinit","",0,-24.7862876,-65.4080517,"ChIJXUUbV7zDG5QRVARriPSnttM"
"GOYA Tienda de Regalos","",0,-24.7862307,-65.4080233,"ChIJrZcUj5jDG5QRg7qlQM5OovM"
"AppSalta Centro","",0,-24.7863145,-65.4081065,"ChIJHao9ZBvDG5QR8JxuQiIneHc"
"Aju Srl","",2,-24.7861427,-65.4080069,"ChIJmcjUULzDG5QRsMNb0L-28Z8"
"Flaamencoo","",0,-24.7860571,-65.4077528,"ChIJKY_2NgDDG5QRA22VrGIMrow"
"Calamaro Daniel Alejandro","",1,-24.77962,-65.403246,"ChIJQ_a2c5XDG5QR1cC8jPXUmuQ"
"Finca San Simon","",0,-24.7796056,-65.4035334,"ChIJmTqtcZXDG5QRdonjNaB2p9g"
"VitalCenter Salta Air Liquide","",0,-24.7794849,-65.4032874,"ChIJl4-LcePDG5QRzJAC7q_RYlM"
"Maxiking","",1,-24.7795588,-65.4031081,"ChIJ0fnicpXDG5QRaWi9qmVVY9k"
"Regaleria","",0,-24.7793682,-65.4031735,"ChIJ0957cpXDG5QRw7evjHgXpC4"
"Kolton Isidoro","",0,-24.7833206,-65.4215169,"ChIJ_U3wlLbDG5QRLAwGAD5s14g"
"SLAspotting","",0,-24.8530276,-65.4873817,"ChIJYRkY_4npG5QR32CdUV-ElOQ"
"Union cell","",0,-24.7979221,-65.4195319,"ChIJITGOAyHDG5QRqFAuA6sR1b4"
"Nestor Flores Choque","",0,-24.7985535,-65.4195376,"ChIJG8WSHqnDG5QR-BHTWK_xNlY"
"Loteria de Salta","",0,-24.7985845,-65.4193966,"ChIJMSJTYVPDG5QRVp6YBuMnm78"
"The Fonkys Jrs","",2,-24.7980003,-65.4187994,"ChIJ6QF43ajDG5QRTt9xqCTue8E"
"Drag - Motos Fuel Injection","",0,-24.7979431,-65.4185952,"ChIJpVIx3ajDG5QRi2hOsnBSEzA"
"Cordoba","",0,-24.7984525,-65.4186376,"ChIJ603v5ajDG5QRIchULbRH67U"
"Odontología Islas Malvinas","",0,-24.7976792,-65.4186469,"ChIJVc24fZ3DG5QRbF9QEGyI-rI"
"Bujias","",0,-24.7979066,-65.4185241,"ChIJAQbQwqjDG5QRA0RinEeiEuo"
"Secco","",2,-24.7982251,-65.4184201,"ChIJkQjh6KjDG5QROXUM-cncqHs"
"Viviana B Arraya","",0,-24.7981316,-65.4183826,"ChIJOUvL6ajDG5QRniQIzGhhDKM"
"Titan","",0,-24.8022364,-65.4000257,"ChIJtUbeWW7DG5QRbEic56cdciE"
"Todo Sello","",4,-24.802089,-65.3999084,"ChIJmRN1NnTDG5QRs1zVOQeqaDs"
"FYG Artículos de Limpieza & Regalos","",0,-24.8034501,-65.3993349,"ChIJIybYYHDDG5QRp3qLix046Xc"
"En lo de Miguel","",0,-24.7764391,-65.4062357,"ChIJUVnjcADDG5QR76glBBljhrU"
